date,years,excess,fit,residual
2010-08-31,1.100616,0.145303,0.493992,-0.348689
2010-09-01,1.103354,0.125300,0.493351,-0.368051
2010-09-02,1.106092,0.120912,0.492706,-0.371795
2010-09-03,1.108830,0.120190,0.492059,-0.371869
2010-09-04,1.111567,0.112637,0.491409,-0.378773
2010-09-05,1.114305,0.111057,0.490756,-0.379700
2010-09-06,1.117043,0.104057,0.490101,-0.386043
2010-09-07,1.119781,0.095476,0.489442,-0.393966
2010-09-08,1.122519,0.088694,0.488781,-0.400087
2010-09-09,1.125257,0.085451,0.488117,-0.402666
2010-09-10,1.127995,0.075368,0.487451,-0.412083
2010-09-11,1.130732,0.083336,0.486782,-0.403445
2010-09-12,1.133470,0.071163,0.486110,-0.414946
2010-09-13,1.136208,0.066174,0.485435,-0.419261
2010-09-14,1.138946,0.078084,0.484757,-0.406673
2010-09-15,1.141684,0.050936,0.484077,-0.433142
2010-09-16,1.144422,0.050516,0.483395,-0.432879
2010-09-17,1.147159,0.035881,0.482709,-0.446829
2010-09-18,1.149897,0.029138,0.482022,-0.452884
2010-09-19,1.152635,0.035001,0.481331,-0.446330
2010-09-20,1.155373,0.033832,0.480638,-0.446806
2010-09-21,1.158111,0.030962,0.479942,-0.448981
2010-09-22,1.160849,0.020723,0.479244,-0.458521
2010-09-23,1.163587,0.016453,0.478543,-0.462091
2010-09-24,1.166324,0.010825,0.477840,-0.467015
2010-09-25,1.169062,0.004280,0.477134,-0.472855
2010-09-26,1.171800,-0.000503,0.476426,-0.476929
2010-09-27,1.174538,-0.005572,0.475715,-0.481287
2010-09-28,1.177276,-0.011810,0.475002,-0.486812
2010-09-29,1.180014,-0.017717,0.474287,-0.492004
2010-09-30,1.182752,-0.023555,0.473569,-0.497123
2010-10-01,1.185489,-0.027254,0.472848,-0.500102
2010-10-02,1.188227,-0.035865,0.472125,-0.507990
2010-10-03,1.190965,-0.042328,0.471400,-0.513728
2010-10-04,1.193703,-0.048135,0.470672,-0.518808
2010-10-05,1.196441,-0.050704,0.469942,-0.520646
2010-10-06,1.199179,-0.047071,0.469210,-0.516282
2010-10-07,1.201916,-0.044306,0.468476,-0.512781
2010-10-08,1.204654,0.029280,0.467739,-0.438458
2010-10-09,1.207392,0.068829,0.466999,-0.398170
2010-10-10,1.210130,0.119719,0.466258,-0.346539
2010-10-11,1.212868,0.108789,0.465514,-0.356725
2010-10-12,1.215606,0.087080,0.464768,-0.377688
2010-10-13,1.218344,0.101025,0.464020,-0.362995
2010-10-14,1.221081,0.114591,0.463270,-0.348678
2010-10-15,1.223819,0.116723,0.462517,-0.345795
2010-10-16,1.226557,0.111843,0.461762,-0.349919
2010-10-17,1.229295,0.110909,0.461006,-0.350097
2010-10-18,1.232033,0.102225,0.460247,-0.358022
2010-10-19,1.234771,0.090195,0.459485,-0.369290
2010-10-20,1.237509,0.074806,0.458722,-0.383916
2010-10-21,1.240246,0.085489,0.457957,-0.372468
2010-10-22,1.242984,0.095722,0.457189,-0.361467
2010-10-23,1.245722,0.104897,0.456420,-0.351523
2010-10-24,1.248460,0.154877,0.455648,-0.300771
2010-10-25,1.251198,0.173780,0.454875,-0.281095
2010-10-26,1.253936,0.247708,0.454099,-0.206391
2010-10-27,1.256674,0.293468,0.453322,-0.159854
2010-10-28,1.259411,0.312396,0.452542,-0.140146
2010-10-29,1.262149,0.306655,0.451761,-0.145106
2010-10-30,1.264887,0.315893,0.450977,-0.135084
2010-10-31,1.267625,0.320483,0.450192,-0.129709
2010-11-01,1.270363,0.307537,0.449405,-0.141868
2010-11-02,1.273101,0.307113,0.448616,-0.141503
2010-11-03,1.275838,0.277616,0.447825,-0.170208
2010-11-04,1.278576,0.332622,0.447032,-0.114410
2010-11-05,1.281314,0.379538,0.446237,-0.066699
2010-11-06,1.284052,0.439842,0.445441,-0.005598
2010-11-07,1.286790,0.555587,0.444643,0.110944
2010-11-08,1.289528,0.497220,0.443842,0.053378
2010-11-09,1.292266,0.402200,0.443041,-0.040840
2010-11-10,1.295003,0.284627,0.442237,-0.157610
2010-11-11,1.297741,0.334002,0.441432,-0.107429
2010-11-12,1.300479,0.365918,0.440625,-0.074707
2010-11-13,1.303217,0.415250,0.439816,-0.024565
2010-11-14,1.305955,0.411217,0.439006,-0.027788
2010-11-15,1.308693,0.404500,0.438193,-0.033694
2010-11-16,1.311431,0.359611,0.437380,-0.077769
2010-11-17,1.314168,0.349679,0.436564,-0.086886
2010-11-18,1.316906,0.349374,0.435747,-0.086373
2010-11-19,1.319644,0.376365,0.434929,-0.058564
2010-11-20,1.322382,0.380921,0.434109,-0.053188
2010-11-21,1.325120,0.375977,0.433287,-0.057310
2010-11-22,1.327858,0.373618,0.432464,-0.058846
2010-11-23,1.330595,0.373841,0.431639,-0.057798
2010-11-24,1.333333,0.367718,0.430813,-0.063095
2010-11-25,1.336071,0.362816,0.429985,-0.067169
2010-11-26,1.338809,0.359594,0.429156,-0.069562
2010-11-27,1.341547,0.357280,0.428325,-0.071045
2010-11-28,1.344285,0.345915,0.427493,-0.081579
2010-11-29,1.347023,0.306370,0.426660,-0.120290
2010-11-30,1.349760,0.225547,0.425825,-0.200278
2010-12-01,1.352498,0.226730,0.424989,-0.198258
2010-12-02,1.355236,0.256240,0.424151,-0.167912
2010-12-03,1.357974,0.272020,0.423312,-0.151292
2010-12-04,1.360712,0.255160,0.422472,-0.167312
2010-12-05,1.363450,0.195560,0.421630,-0.226070
2010-12-06,1.366188,0.163574,0.420788,-0.257214
2010-12-07,1.368925,0.180773,0.419943,-0.239171
2010-12-08,1.371663,0.219355,0.419098,-0.199743
2010-12-09,1.374401,0.164245,0.418251,-0.254006
2010-12-10,1.377139,0.134283,0.417404,-0.283121
2010-12-11,1.379877,0.185367,0.416555,-0.231187
2010-12-12,1.382615,0.174740,0.415704,-0.240964
2010-12-13,1.385352,0.177177,0.414853,-0.237676
2010-12-14,1.388090,0.188360,0.414001,-0.225640
2010-12-15,1.390828,0.208408,0.413147,-0.204739
2010-12-16,1.393566,0.199981,0.412292,-0.212311
2010-12-17,1.396304,0.206921,0.411437,-0.204515
2010-12-18,1.399042,0.204430,0.410580,-0.206150
2010-12-19,1.401780,0.196776,0.409722,-0.212945
2010-12-20,1.404517,0.210482,0.408863,-0.198381
2010-12-21,1.407255,0.210955,0.408003,-0.197048
2010-12-22,1.409993,0.189749,0.407142,-0.217393
2010-12-23,1.412731,0.185485,0.406280,-0.220795
2010-12-24,1.415469,0.182341,0.405417,-0.223076
2010-12-25,1.418207,0.178022,0.404553,-0.226531
2010-12-26,1.420945,0.184582,0.403689,-0.219107
2010-12-27,1.423682,0.184179,0.402823,-0.218644
2010-12-28,1.426420,0.200276,0.401957,-0.201680
2010-12-29,1.429158,0.226763,0.401089,-0.174326
2010-12-30,1.431896,0.230596,0.400221,-0.169625
2010-12-31,1.434634,0.228942,0.399352,-0.170410
2011-01-01,1.437372,0.224371,0.398482,-0.174111
2011-01-02,1.440110,0.220205,0.397612,-0.177407
2011-01-03,1.442847,0.211084,0.396740,-0.185656
2011-01-04,1.445585,0.208918,0.395868,-0.186950
2011-01-05,1.448323,0.205788,0.394995,-0.189207
2011-01-06,1.451061,0.203709,0.394122,-0.190413
2011-01-07,1.453799,0.222555,0.393248,-0.170692
2011-01-08,1.456537,0.221149,0.392373,-0.171224
2011-01-09,1.459274,0.227386,0.391497,-0.164111
2011-01-10,1.462012,0.227114,0.390621,-0.163507
2011-01-11,1.464750,0.223070,0.389744,-0.166675
2011-01-12,1.467488,0.227719,0.388867,-0.161147
2011-01-13,1.470226,0.266863,0.387989,-0.121125
2011-01-14,1.472964,0.270671,0.387110,-0.116440
2011-01-15,1.475702,0.286475,0.386231,-0.099756
2011-01-16,1.478439,0.284355,0.385351,-0.100996
2011-01-17,1.481177,0.263809,0.384471,-0.120662
2011-01-18,1.483915,0.205002,0.383591,-0.178589
2011-01-19,1.486653,0.170014,0.382710,-0.212696
2011-01-20,1.489391,0.206324,0.381828,-0.175504
2011-01-21,1.492129,0.262089,0.380946,-0.118858
2011-01-22,1.494867,0.288327,0.380064,-0.091737
2011-01-23,1.497604,0.301106,0.379181,-0.078075
2011-01-24,1.500342,0.269479,0.378298,-0.108819
2011-01-25,1.503080,0.271840,0.377415,-0.105574
2011-01-26,1.505818,0.261115,0.376531,-0.115416
2011-01-27,1.508556,0.262203,0.375647,-0.113444
2011-01-28,1.511294,0.275505,0.374763,-0.099257
2011-01-29,1.514031,0.280757,0.373878,-0.093121
2011-01-30,1.516769,0.297974,0.372993,-0.075019
2011-01-31,1.519507,0.329071,0.372108,-0.043037
2011-02-01,1.522245,0.454422,0.371223,0.083199
2011-02-02,1.524983,0.481502,0.370337,0.111164
2011-02-03,1.527721,0.469653,0.369452,0.100201
2011-02-04,1.530459,0.499996,0.368566,0.131430
2011-02-05,1.533196,0.550902,0.367680,0.183222
2011-02-06,1.535934,0.556209,0.366794,0.189415
2011-02-07,1.538672,0.541215,0.365907,0.175307
2011-02-08,1.541410,0.547695,0.365021,0.182673
2011-02-09,1.544148,0.560874,0.364135,0.196739
2011-02-10,1.546886,0.602760,0.363248,0.239511
2011-02-11,1.549624,0.576391,0.362362,0.214029
2011-02-12,1.552361,0.597540,0.361476,0.236064
2011-02-13,1.555099,0.595774,0.360589,0.235184
2011-02-14,1.557837,0.597775,0.359703,0.238072
2011-02-15,1.560575,0.590230,0.358817,0.231413
2011-02-16,1.563313,0.582016,0.357930,0.224086
2011-02-17,1.566051,0.580664,0.357044,0.223619
2011-02-18,1.568789,0.556802,0.356158,0.200644
2011-02-19,1.571526,0.522777,0.355272,0.167505
2011-02-20,1.574264,0.488214,0.354387,0.133828
2011-02-21,1.577002,0.475345,0.353501,0.121844
2011-02-22,1.579740,0.477775,0.352616,0.125159
2011-02-23,1.582478,0.495228,0.351730,0.143498
2011-02-24,1.585216,0.510005,0.350845,0.159160
2011-02-25,1.587953,0.515817,0.349961,0.165856
2011-02-26,1.590691,0.500649,0.349076,0.151573
2011-02-27,1.593429,0.495054,0.348192,0.146862
2011-02-28,1.596167,0.470240,0.347308,0.122931
2011-03-01,1.598905,0.478988,0.346425,0.132563
2011-03-02,1.601643,0.476717,0.345542,0.131175
2011-03-03,1.604381,0.475965,0.344659,0.131306
2011-03-04,1.607118,0.464788,0.343777,0.121011
2011-03-05,1.609856,0.456984,0.342895,0.114090
2011-03-06,1.612594,0.424113,0.342013,0.082100
2011-03-07,1.615332,0.433854,0.341132,0.092722
2011-03-08,1.618070,0.429040,0.340251,0.088788
2011-03-09,1.620808,0.418912,0.339371,0.079542
2011-03-10,1.623546,0.418583,0.338491,0.080092
2011-03-11,1.626283,0.428939,0.337612,0.091327
2011-03-12,1.629021,0.427214,0.336733,0.090480
2011-03-13,1.631759,0.424800,0.335855,0.088945
2011-03-14,1.634497,0.415359,0.334978,0.080381
2011-03-15,1.637235,0.408176,0.334101,0.074075
2011-03-16,1.639973,0.393488,0.333224,0.060264
2011-03-17,1.642710,0.378957,0.332349,0.046609
2011-03-18,1.645448,0.359159,0.331474,0.027686
2011-03-19,1.648186,0.329250,0.330599,-0.001349
2011-03-20,1.650924,0.330637,0.329726,0.000912
2011-03-21,1.653662,0.316824,0.328853,-0.012029
2011-03-22,1.656400,0.327713,0.327980,-0.000267
2011-03-23,1.659138,0.352927,0.327109,0.025819
2011-03-24,1.661875,0.360653,0.326238,0.034415
2011-03-25,1.664613,0.368325,0.325368,0.042957
2011-03-26,1.667351,0.360244,0.324499,0.035745
2011-03-27,1.670089,0.345258,0.323631,0.021627
2011-03-28,1.672827,0.321408,0.322763,-0.001355
2011-03-29,1.675565,0.307643,0.321896,-0.014253
2011-03-30,1.678303,0.302941,0.321031,-0.018090
2011-03-31,1.681040,0.300603,0.320166,-0.019562
2011-04-01,1.683778,0.292948,0.319302,-0.026354
2011-04-02,1.686516,0.292396,0.318439,-0.026042
2011-04-03,1.689254,0.285904,0.317577,-0.031672
2011-04-04,1.691992,0.230493,0.316716,-0.086223
2011-04-05,1.694730,0.203564,0.315856,-0.112292
2011-04-06,1.697467,0.236939,0.314997,-0.078057
2011-04-07,1.700205,0.255485,0.314139,-0.058654
2011-04-08,1.702943,0.258442,0.313282,-0.054839
2011-04-09,1.705681,0.245024,0.312426,-0.067401
2011-04-10,1.708419,0.237641,0.311571,-0.073930
2011-04-11,1.711157,0.244786,0.310717,-0.065931
2011-04-12,1.713895,0.284655,0.309864,-0.025209
2011-04-13,1.716632,0.320006,0.309013,0.010993
2011-04-14,1.719370,0.323821,0.308163,0.015658
2011-04-15,1.722108,0.355283,0.307313,0.047970
2011-04-16,1.724846,0.359072,0.306465,0.052606
2011-04-17,1.727584,0.363177,0.305619,0.057558
2011-04-18,1.730322,0.398515,0.304773,0.093742
2011-04-19,1.733060,0.405497,0.303929,0.101568
2011-04-20,1.735797,0.398431,0.303086,0.095344
2011-04-21,1.738535,0.395296,0.302244,0.093051
2011-04-22,1.741273,0.429828,0.301404,0.128424
2011-04-23,1.744011,0.488116,0.300565,0.187550
2011-04-24,1.746749,0.543531,0.299727,0.243803
2011-04-25,1.749487,0.516613,0.298891,0.217722
2011-04-26,1.752225,0.524638,0.298056,0.226581
2011-04-27,1.754962,0.575776,0.297223,0.278554
2011-04-28,1.757700,0.604998,0.296390,0.308608
2011-04-29,1.760438,0.695978,0.295560,0.400419
2011-04-30,1.763176,0.794127,0.294731,0.499397
2011-05-01,1.765914,0.815904,0.293903,0.522001
2011-05-02,1.768652,0.793871,0.293077,0.500794
2011-05-03,1.771389,0.803420,0.292252,0.511168
2011-05-04,1.774127,0.814432,0.291429,0.523004
2011-05-05,1.776865,0.812794,0.290607,0.522187
2011-05-06,1.779603,0.817505,0.289787,0.527718
2011-05-07,1.782341,0.824693,0.288968,0.535725
2011-05-08,1.785079,0.844290,0.288151,0.556139
2011-05-09,1.787817,0.847191,0.287336,0.559855
2011-05-10,1.790554,0.931240,0.286522,0.644718
2011-05-11,1.793292,1.007114,0.285710,0.721403
2011-05-12,1.796030,1.006944,0.284900,0.722044
2011-05-13,1.798768,1.125205,0.284092,0.841113
2011-05-14,1.801506,1.165183,0.283285,0.881899
2011-05-15,1.804244,1.070661,0.282479,0.788182
2011-05-16,1.806982,1.128177,0.281676,0.846501
2011-05-17,1.809719,1.120841,0.280874,0.839967
2011-05-18,1.812457,1.089885,0.280074,0.809811
2011-05-19,1.815195,1.075605,0.279276,0.796328
2011-05-20,1.817933,1.050341,0.278480,0.771861
2011-05-21,1.820671,0.994977,0.277686,0.717291
2011-05-22,1.823409,1.025860,0.276893,0.748967
2011-05-23,1.826146,1.068374,0.276102,0.792272
2011-05-24,1.828884,1.065913,0.275313,0.790600
2011-05-25,1.831622,1.082018,0.274526,0.807492
2011-05-26,1.834360,1.139000,0.273741,0.865258
2011-05-27,1.837098,1.144660,0.272958,0.871701
2011-05-28,1.839836,1.129532,0.272177,0.857355
2011-05-29,1.842574,1.117087,0.271398,0.845689
2011-05-30,1.845311,1.129353,0.270621,0.858732
2011-05-31,1.848049,1.141086,0.269846,0.871240
2011-06-01,1.850787,1.144882,0.269073,0.875809
2011-06-02,1.853525,1.187510,0.268302,0.919208
2011-06-03,1.856263,1.286167,0.267533,1.018634
2011-06-04,1.859001,1.389739,0.266766,1.122973
2011-06-05,1.861739,1.417831,0.266001,1.151830
2011-06-06,1.864476,1.434261,0.265238,1.169023
2011-06-07,1.867214,1.448973,0.264478,1.184495
2011-06-08,1.869952,1.602165,0.263719,1.338446
2011-06-09,1.872690,1.633441,0.262963,1.370478
2011-06-10,1.875428,1.583629,0.262209,1.321420
2011-06-11,1.878166,1.455091,0.261457,1.193634
2011-06-12,1.880903,1.374129,0.260707,1.113422
2011-06-13,1.883641,1.469430,0.259960,1.209471
2011-06-14,1.886379,1.430060,0.259214,1.170845
2011-06-15,1.889117,1.439261,0.258471,1.180789
2011-06-16,1.891855,1.425236,0.257731,1.167506
2011-06-17,1.894593,1.334391,0.256992,1.077398
2011-06-18,1.897331,1.334351,0.256256,1.078094
2011-06-19,1.900068,1.378253,0.255523,1.122730
2011-06-20,1.902806,1.273712,0.254791,1.018921
2011-06-21,1.905544,1.303361,0.254062,1.049299
2011-06-22,1.908282,1.330704,0.253336,1.077368
2011-06-23,1.911020,1.360788,0.252611,1.108176
2011-06-24,1.913758,1.357849,0.251890,1.105960
2011-06-25,1.916496,1.354668,0.251170,1.103497
2011-06-26,1.919233,1.351739,0.250453,1.101286
2011-06-27,1.921971,1.335984,0.249739,1.086245
2011-06-28,1.924709,1.319595,0.249027,1.070569
2011-06-29,1.927447,1.303068,0.248317,1.054751
2011-06-30,1.930185,1.286120,0.247610,1.038510
2011-07-01,1.932923,1.268725,0.246906,1.021819
2011-07-02,1.935661,1.250852,0.246204,1.004648
2011-07-03,1.938398,1.235557,0.245504,0.990052
2011-07-04,1.941136,1.203770,0.244808,0.958963
2011-07-05,1.943874,1.187990,0.244113,0.943876
2011-07-06,1.946612,1.245621,0.243422,1.002199
2011-07-07,1.949350,1.226345,0.242733,0.983612
2011-07-08,1.952088,1.228878,0.242046,0.986832
2011-07-09,1.954825,1.228774,0.241363,0.987411
2011-07-10,1.957563,1.241157,0.240682,1.000475
2011-07-11,1.960301,1.207975,0.240003,0.967972
2011-07-12,1.963039,1.202019,0.239328,0.962691
2011-07-13,1.965777,1.198761,0.238655,0.960106
2011-07-14,1.968515,1.198936,0.237984,0.960951
2011-07-15,1.971253,1.204760,0.237317,0.967443
2011-07-16,1.973990,1.176176,0.236652,0.939523
2011-07-17,1.976728,1.171659,0.235990,0.935668
2011-07-18,1.979466,1.170260,0.235331,0.934929
2011-07-19,1.982204,1.171551,0.234675,0.936876
2011-07-20,1.984942,1.169985,0.234021,0.935963
2011-07-21,1.987680,1.171542,0.233371,0.938171
2011-07-22,1.990418,1.166804,0.232723,0.934081
2011-07-23,1.993155,1.159788,0.232078,0.927711
2011-07-24,1.995893,1.160992,0.231436,0.929557
2011-07-25,1.998631,1.167398,0.230797,0.936601
2011-07-26,2.001369,1.163993,0.230160,0.933833
2011-07-27,2.004107,1.157298,0.229527,0.927771
2011-07-28,2.006845,1.145672,0.228896,0.916776
2011-07-29,2.009582,1.138659,0.228269,0.910390
2011-07-30,2.012320,1.138698,0.227644,0.911054
2011-07-31,2.015058,1.128732,0.227023,0.901709
2011-08-01,2.017796,1.118679,0.226404,0.892274
2011-08-02,2.020534,1.096513,0.225789,0.870724
2011-08-03,2.023272,1.019197,0.225176,0.794021
2011-08-04,2.026010,1.018710,0.224567,0.794143
2011-08-05,2.028747,1.013159,0.223961,0.789199
2011-08-06,2.031485,0.931394,0.223357,0.708037
2011-08-07,2.034223,0.886160,0.222757,0.663404
2011-08-08,2.036961,0.879089,0.222160,0.656929
2011-08-09,2.039699,0.956264,0.221566,0.734698
2011-08-10,2.042437,0.973620,0.220975,0.752645
2011-08-11,2.045175,0.958292,0.220387,0.737905
2011-08-12,2.047912,0.936458,0.219802,0.716656
2011-08-13,2.050650,0.947715,0.219221,0.728494
2011-08-14,2.053388,0.975810,0.218643,0.757167
2011-08-15,2.056126,1.002006,0.218067,0.783938
2011-08-16,2.058864,0.995356,0.217496,0.777860
2011-08-17,2.061602,0.988091,0.216927,0.771164
2011-08-18,2.064339,0.984921,0.216361,0.768559
2011-08-19,2.067077,0.996996,0.215799,0.781197
2011-08-20,2.069815,1.000186,0.215240,0.784946
2011-08-21,2.072553,0.992871,0.214685,0.778187
2011-08-22,2.075291,0.980324,0.214132,0.766191
2011-08-23,2.078029,0.973859,0.213583,0.760276
2011-08-24,2.080767,0.967081,0.213037,0.754043
2011-08-25,2.083504,0.937259,0.212495,0.724764
2011-08-26,2.086242,0.924505,0.211956,0.712549
2011-08-27,2.088980,0.857737,0.211420,0.646317
2011-08-28,2.091718,0.862512,0.210887,0.651625
2011-08-29,2.094456,0.865036,0.210358,0.654678
2011-08-30,2.097194,0.856870,0.209833,0.647037
2011-08-31,2.099932,0.835508,0.209310,0.626197
2011-09-01,2.102669,0.820581,0.208792,0.611789
2011-09-02,2.105407,0.828766,0.208276,0.620489
2011-09-03,2.108145,0.830930,0.207764,0.623166
2011-09-04,2.110883,0.812597,0.207256,0.605341
2011-09-05,2.113621,0.778662,0.206751,0.571911
2011-09-06,2.116359,0.723815,0.206249,0.517566
2011-09-07,2.119097,0.737207,0.205751,0.531456
2011-09-08,2.121834,0.721892,0.205256,0.516636
2011-09-09,2.124572,0.608261,0.204765,0.403496
2011-09-10,2.127310,0.587557,0.204277,0.383279
2011-09-11,2.130048,0.638023,0.203793,0.434230
2011-09-12,2.132786,0.664562,0.203313,0.461249
2011-09-13,2.135524,0.649182,0.202836,0.446346
2011-09-14,2.138261,0.619032,0.202363,0.416670
2011-09-15,2.140999,0.579974,0.201893,0.378082
2011-09-16,2.143737,0.550200,0.201426,0.348774
2011-09-17,2.146475,0.550083,0.200964,0.349119
2011-09-18,2.149213,0.551435,0.200505,0.350930
2011-09-19,2.151951,0.559986,0.200049,0.359937
2011-09-20,2.154689,0.607663,0.199598,0.408065
2011-09-21,2.157426,0.603727,0.199150,0.404578
2011-09-22,2.160164,0.594319,0.198705,0.395614
2011-09-23,2.162902,0.593707,0.198264,0.395442
2011-09-24,2.165640,0.589809,0.197827,0.391982
2011-09-25,2.168378,0.595575,0.197394,0.398181
2011-09-26,2.171116,0.573674,0.196964,0.376710
2011-09-27,2.173854,0.521184,0.196538,0.324646
2011-09-28,2.176591,0.515044,0.196116,0.318928
2011-09-29,2.179329,0.505918,0.195697,0.310221
2011-09-30,2.182067,0.524413,0.195282,0.329131
2011-10-01,2.184805,0.518351,0.194871,0.323480
2011-10-02,2.187543,0.515118,0.194464,0.320654
2011-10-03,2.190281,0.504952,0.194060,0.310891
2011-10-04,2.193018,0.506724,0.193661,0.313063
2011-10-05,2.195756,0.512353,0.193265,0.319088
2011-10-06,2.198494,0.490209,0.192873,0.297336
2011-10-07,2.201232,0.461608,0.192484,0.269124
2011-10-08,2.203970,0.428228,0.192100,0.236128
2011-10-09,2.206708,0.402835,0.191719,0.211116
2011-10-10,2.209446,0.416385,0.191342,0.225043
2011-10-11,2.212183,0.418902,0.190969,0.227932
2011-10-12,2.214921,0.389001,0.190600,0.198401
2011-10-13,2.217659,0.392940,0.190235,0.202706
2011-10-14,2.220397,0.390700,0.189874,0.200826
2011-10-15,2.223135,0.375990,0.189516,0.186474
2011-10-16,2.225873,0.350226,0.189163,0.161063
2011-10-17,2.228611,0.319274,0.188813,0.130461
2011-10-18,2.231348,0.189541,0.188467,0.001074
2011-10-19,2.234086,0.148188,0.188125,-0.039938
2011-10-20,2.236824,0.127186,0.187787,-0.060601
2011-10-21,2.239562,0.149933,0.187453,-0.037520
2011-10-22,2.242300,0.241211,0.187123,0.054088
2011-10-23,2.245038,0.249740,0.186797,0.062943
2011-10-24,2.247775,0.222894,0.186475,0.036418
2011-10-25,2.250513,0.191169,0.186157,0.005012
2011-10-26,2.253251,0.189838,0.185843,0.003995
2011-10-27,2.255989,0.208012,0.185533,0.022478
2011-10-28,2.258727,0.273136,0.185227,0.087909
2011-10-29,2.261465,0.316541,0.184925,0.131616
2011-10-30,2.264203,0.280955,0.184627,0.096328
2011-10-31,2.266940,0.246934,0.184333,0.062601
2011-11-01,2.269678,0.242817,0.184043,0.058774
2011-11-02,2.272416,0.242684,0.183757,0.058927
2011-11-03,2.275154,0.240708,0.183475,0.057233
2011-11-04,2.277892,0.239716,0.183197,0.056519
2011-11-05,2.280630,0.210383,0.182924,0.027459
2011-11-06,2.283368,0.192626,0.182654,0.009972
2011-11-07,2.286105,0.195200,0.182388,0.012812
2011-11-08,2.288843,0.210918,0.182127,0.028791
2011-11-09,2.291581,0.203645,0.181869,0.021775
2011-11-10,2.294319,0.200527,0.181616,0.018911
2011-11-11,2.297057,0.201394,0.181367,0.020027
2011-11-12,2.299795,0.207601,0.181122,0.026479
2011-11-13,2.302533,0.200749,0.180881,0.019868
2011-11-14,2.305270,0.123827,0.180644,-0.056817
2011-11-15,2.308008,0.110585,0.180411,-0.069826
2011-11-16,2.310746,0.105817,0.180183,-0.074366
2011-11-17,2.313484,0.100461,0.179958,-0.079498
2011-11-18,2.316222,0.060773,0.179738,-0.118966
2011-11-19,2.318960,0.050837,0.179522,-0.128685
2011-11-20,2.321697,0.037736,0.179310,-0.141575
2011-11-21,2.324435,0.057365,0.179103,-0.121737
2011-11-22,2.327173,0.054083,0.178899,-0.124816
2011-11-23,2.329911,0.030347,0.178700,-0.148353
2011-11-24,2.332649,0.078910,0.178505,-0.099594
2011-11-25,2.335387,0.282123,0.178314,0.103809
2011-11-26,2.338125,0.071220,0.178127,-0.106907
2011-11-27,2.340862,0.057838,0.177945,-0.120107
2011-11-28,2.343600,0.081459,0.177766,-0.096307
2011-11-29,2.346338,0.119808,0.177592,-0.057785
2011-11-30,2.349076,0.126197,0.177423,-0.051226
2011-12-01,2.351814,0.165552,0.177257,-0.011705
2011-12-02,2.354552,0.147709,0.177096,-0.029387
2011-12-03,2.357290,0.122758,0.176939,-0.054181
2011-12-04,2.360027,0.090744,0.176786,-0.086042
2011-12-05,2.362765,0.104263,0.176637,-0.072374
2011-12-06,2.365503,0.118719,0.176493,-0.057774
2011-12-07,2.368241,0.131675,0.176353,-0.044678
2011-12-08,2.370979,0.129213,0.176217,-0.047004
2011-12-09,2.373717,0.110869,0.176086,-0.065217
2011-12-10,2.376454,0.121159,0.175959,-0.054800
2011-12-11,2.379192,0.135804,0.175836,-0.040032
2011-12-12,2.381930,0.154437,0.175717,-0.021280
2011-12-13,2.384668,0.140108,0.175603,-0.035495
2011-12-14,2.387406,0.140203,0.175493,-0.035291
2011-12-15,2.390144,0.140318,0.175387,-0.035069
