end_date,t_end,A,B,x_bar,A_center,sigma,r2
2019-10-25 13:30:00.000000512,10.252053,-0.988397,4.847636,0.808139,2.929167,0.332439,0.805138
2019-11-25 00:00:00.000000512,10.335387,-0.909911,4.758644,0.814139,2.964289,0.327971,0.798973
2019-12-25 10:30:00.000000512,10.418720,-0.823614,4.659542,0.819860,2.996557,0.323376,0.792254
2020-01-24 21:00:00.000000512,10.502053,-0.728377,4.551730,0.825608,3.029567,0.317601,0.785737
2020-02-24 07:30:00.000000576,10.585387,-0.663402,4.480197,0.831240,3.060718,0.314157,0.779608
2020-03-25 18:00:00.000000576,10.668720,-0.622946,4.433486,0.836719,3.086635,0.313540,0.771858
2020-04-25 04:30:00.000000640,10.752053,-0.640782,4.450896,0.842301,3.108214,0.312907,0.769477
2020-05-25 15:00:00.000000640,10.835387,-0.664788,4.477281,0.847630,3.130289,0.312516,0.767500
2020-06-25 01:30:00.000000640,10.918720,-0.678949,4.492830,0.853062,3.153714,0.312338,0.764302
2020-07-25 12:00:00.000000640,11.002053,-0.662116,4.473883,0.858249,3.177591,0.312199,0.758438
2020-08-24 22:30:00.000000704,11.085387,-0.657245,4.469799,0.863469,3.202286,0.312251,0.753305
2020-09-24 09:00:00.000000704,11.168720,-0.658856,4.471861,0.868593,3.225373,0.312200,0.749134
2020-10-24 19:30:00.000000704,11.252053,-0.662369,4.475980,0.873680,3.248206,0.312213,0.744745
2020-11-24 06:00:00.000000768,11.335387,-0.747344,4.569889,0.878677,3.268113,0.309297,0.751784
2020-12-24 16:30:00.000000768,11.418720,-0.919192,4.757475,0.883545,3.284252,0.298715,0.774715
2021-01-24 03:00:00.000000768,11.502053,-1.121913,4.981063,0.888514,3.303834,0.289783,0.796429
2021-02-23 13:30:00.000000768,11.585387,-1.320668,5.200417,0.893266,3.324687,0.283043,0.813796
2021-03-26 00:00:00.000000832,11.668720,-1.523946,5.424904,0.898052,3.347898,0.278504,0.827605
2021-04-25 10:30:00.000000832,11.752053,-1.701386,5.620758,0.902758,3.372801,0.276470,0.836495
2021-05-25 21:00:00.000000832,11.835387,-1.869814,5.804128,0.907434,3.397048,0.272624,0.845754
2021-06-25 07:30:00.000000832,11.918720,-2.039096,5.983827,0.912034,3.418358,0.263069,0.859734
2021-07-25 18:00:00.000000832,12.002053,-2.204706,6.157086,0.916519,3.438382,0.252102,0.873574
2021-08-25 04:30:00.000000960,12.085387,-2.368810,6.329953,0.921103,3.461728,0.243203,0.884908
2021-09-24 15:00:00.000000960,12.168720,-2.515979,6.484338,0.925490,3.485211,0.236089,0.893463
2021-10-25 01:30:00.000000960,12.252053,-2.647961,6.623142,0.929975,3.511393,0.231732,0.898902
2021-11-24 12:00:00.000000960,12.335387,-2.774299,6.755983,0.934268,3.537601,0.228249,0.903335
2021-12-24 22:30:00.000001088,12.418720,-2.882339,6.867375,0.938597,3.563360,0.224232,0.907364
2022-01-24 09:00:00.000001088,12.502053,-2.938827,6.924381,0.942862,3.589909,0.222485,0.908441
2022-02-23 19:30:00.000001088,12.585387,-2.968489,6.952870,0.947102,3.616586,0.221888,0.907843
2022-03-26 06:00:00.000001088,12.668720,-2.999723,6.982503,0.951280,3.642592,0.221077,0.907589
2022-04-25 16:30:00.000001088,12.752053,-3.011150,6.992408,0.955357,3.669099,0.220968,0.906293
2022-05-26 03:00:00.000001088,12.835387,-2.990156,6.967415,0.959529,3.695280,0.222055,0.903139
2022-06-25 13:30:00.000001088,12.918720,-2.935972,6.907139,0.963526,3.719237,0.224965,0.897560
2022-07-26 00:00:00.000001088,13.002053,-2.866607,6.829963,0.967559,3.741785,0.229529,0.889785
2022-08-25 10:30:00.000001152,13.085387,-2.788248,6.745257,0.971536,3.765014,0.232998,0.882381
2022-09-24 21:00:00.000001152,13.168720,-2.669311,6.619878,0.975492,3.788328,0.237099,0.872516
2022-10-25 07:30:00.000001152,13.252053,-2.538957,6.483286,0.979394,3.810737,0.241183,0.861764
2022-11-24 18:00:00.000001152,13.335387,-2.422277,6.360303,0.983276,3.831656,0.246139,0.849671
2022-12-25 04:30:00.000001280,13.418720,-2.304816,6.236080,0.987106,3.850857,0.251833,0.836125
2023-01-24 15:00:00.000001280,13.502053,-2.186577,6.112780,0.990847,3.870253,0.256108,0.823250
2023-02-24 01:30:00.000001280,13.585387,-2.059701,5.983356,0.994677,3.891808,0.257875,0.812148
2023-03-26 12:00:00.000001280,13.668720,-1.932110,5.854382,0.998351,3.912618,0.258935,0.801394
2023-04-25 22:30:00.000001280,13.752053,-1.801886,5.724720,1.002060,3.934626,0.258487,0.791754
2023-05-26 09:00:00.000001344,13.835387,-1.659722,5.583600,1.005722,3.955827,0.257815,0.781506
2023-06-25 19:30:00.000001344,13.918720,-1.534982,5.459551,1.009366,3.975703,0.258105,0.770198
2023-07-26 06:00:00.000001344,14.002053,-1.416070,5.342224,1.012965,3.995415,0.257755,0.759995
2023-08-25 16:30:00.000001344,14.085387,-1.266103,5.195620,1.016481,4.015148,0.256350,0.748659
2023-09-25 03:00:00.000001408,14.168720,-1.088495,5.022741,1.020084,4.035124,0.254278,0.735591
2023-10-25 13:30:00.000001408,14.252053,-0.911197,4.851564,1.023542,4.054580,0.251093,0.723697
2023-11-25 00:00:00.000001408,14.335387,-0.751400,4.699346,1.027084,4.075224,0.246877,0.714311
2023-12-25 10:30:00.000001408,14.418720,-0.605443,4.561903,1.030484,4.095527,0.242124,0.706831
2024-01-24 21:00:00.000001472,14.502053,-0.463818,4.429254,1.033919,4.115673,0.237538,0.698977
2024-02-24 07:30:00.000001472,14.585387,-0.330693,4.305498,1.037314,4.135461,0.232823,0.692277
2024-03-25 18:00:00.000001472,14.668720,-0.228708,4.213683,1.040633,4.156188,0.228707,0.687137
2024-04-25 04:30:00.000001472,14.752053,-0.121957,4.118025,1.044034,4.177402,0.223835,0.683327
2024-05-25 15:00:00.000001536,14.835387,-0.046282,4.050638,1.047300,4.195952,0.221214,0.677961
2024-06-25 01:30:00.000001536,14.918720,-0.018869,4.028079,1.050648,4.213226,0.220758,0.672991
2024-07-25 12:00:00.000001536,15.002053,0.033493,3.981693,1.053864,4.229654,0.219563,0.666951
2024-08-24 22:30:00.000001536,15.085387,0.052375,3.965770,1.057113,4.244641,0.219277,0.662190
2024-09-24 09:00:00.000001664,15.168720,0.054154,3.965056,1.060326,4.258406,0.219205,0.659074
2024-10-24 19:30:00.000001664,15.252053,0.035008,3.983734,1.063526,4.271812,0.219282,0.657496
2024-11-24 06:00:00.000001664,15.335387,-0.052611,4.065928,1.066691,4.284477,0.219205,0.663681
2024-12-24 16:30:00.000001664,15.418720,-0.253409,4.251283,1.069786,4.294554,0.214685,0.689147
2025-01-24 03:00:00.000001664,15.502053,-0.460546,4.441407,1.072961,4.304909,0.209376,0.714822
2025-02-23 13:30:00.000001664,15.585387,-0.607123,4.576073,1.076010,4.316779,0.207146,0.728271
2025-03-26 00:00:00.000001664,15.668720,-0.735397,4.692441,1.079093,4.328185,0.204401,0.740429
2025-04-25 10:30:00.000001664,15.752053,-0.821958,4.770705,1.082144,4.340632,0.203080,0.746540
2025-05-25 21:00:00.000001664,15.835387,-0.945049,4.882441,1.085183,4.353292,0.201275,0.755738
2025-06-25 07:30:00.000001792,15.918720,-1.031318,4.961209,1.088190,4.367420,0.200731,0.760179
2025-07-25 18:00:00.000001792,16.002053,-1.113583,5.036351,1.091132,4.381741,0.200514,0.763353
2025-08-25 04:30:00.000001664,16.085387,-1.192712,5.108467,1.094151,4.396721,0.200203,0.766683
2025-09-24 15:00:00.000001792,16.168720,-1.254204,5.164170,1.097052,4.411157,0.199969,0.768561
2025-10-25 01:30:00.000001920,16.252053,-1.305752,5.210788,1.100028,4.426263,0.199852,0.769500
2025-11-24 12:00:00.000001920,16.335387,-1.315340,5.219136,1.102889,4.440790,0.199755,0.767875
2025-12-24 22:30:00.000001792,16.418720,-1.224090,5.137953,1.105783,4.457370,0.198740,0.761501
2026-01-24 09:00:00.000001920,16.502053,-1.123172,5.048483,1.108648,4.473817,0.197347,0.755346
2026-02-23 19:30:00.000001984,16.585387,-0.971271,4.912973,1.111502,4.489509,0.195867,0.745337
2026-03-26 06:00:00.000001984,16.668720,-0.812595,4.771397,1.114329,4.504310,0.194485,0.734431
