date,years,log_price,fit,residual
2010-08-29,1.095140,-1.191152,2.146986,-3.338137
2010-08-30,1.097878,-1.200438,2.139106,-3.339543
2010-08-31,1.100616,-1.200739,2.131229,-3.331969
2010-09-01,1.103354,-1.215213,2.123358,-3.338570
2010-09-02,1.106092,-1.214085,2.115490,-3.329575
2010-09-03,1.108830,-1.209304,2.107627,-3.316931
2010-09-04,1.111567,-1.211369,2.099768,-3.311137
2010-09-05,1.114305,-1.207474,2.091913,-3.299387
2010-09-06,1.117043,-1.209012,2.084064,-3.293075
2010-09-07,1.119781,-1.212144,2.076219,-3.288363
2010-09-08,1.122519,-1.213491,2.068378,-3.281870
2010-09-09,1.125257,-1.211313,2.060543,-3.271856
2010-09-10,1.127995,-1.215987,2.052712,-3.268699
2010-09-11,1.130732,-1.202623,2.044887,-3.247510
2010-09-12,1.133470,-1.209414,2.037067,-3.246480
2010-09-13,1.136208,-1.209034,2.029251,-3.238285
2010-09-14,1.138946,-1.191767,2.021441,-3.213208
2010-09-15,1.141684,-1.213571,2.013637,-3.227208
2010-09-16,1.144422,-1.208660,2.005837,-3.214498
2010-09-17,1.147159,-1.217977,1.998044,-3.216021
2010-09-18,1.149897,-1.219414,1.990256,-3.209670
2010-09-19,1.152635,-1.208259,1.982473,-3.190732
2010-09-20,1.155373,-1.204147,1.974697,-3.178844
2010-09-21,1.158111,-1.201750,1.966926,-3.168676
2010-09-22,1.160849,-1.206733,1.959161,-3.165894
2010-09-23,1.163587,-1.205760,1.951402,-3.157162
2010-09-24,1.166324,-1.206157,1.943649,-3.149806
2010-09-25,1.169062,-1.207484,1.935902,-3.143387
2010-09-26,1.171800,-1.207061,1.928162,-3.135223
2010-09-27,1.174538,-1.206936,1.920428,-3.127363
2010-09-28,1.177276,-1.207992,1.912700,-3.120692
2010-09-29,1.180014,-1.208729,1.904979,-3.113708
2010-09-30,1.182752,-1.209409,1.897265,-3.106673
2010-10-01,1.185489,-1.207961,1.889557,-3.097518
2010-10-02,1.188227,-1.211439,1.881855,-3.093294
2010-10-03,1.190965,-1.212779,1.874161,-3.086940
2010-10-04,1.193703,-1.213476,1.866474,-3.079950
2010-10-05,1.196441,-1.210946,1.858793,-3.069739
2010-10-06,1.199179,-1.202226,1.851120,-3.053346
2010-10-07,1.201916,-1.194385,1.843453,-3.037838
2010-10-08,1.204654,-1.115735,1.835794,-2.951529
2010-10-09,1.207392,-1.071133,1.828143,-2.899276
2010-10-10,1.210130,-1.015202,1.820498,-2.835700
2010-10-11,1.212868,-1.021103,1.812861,-2.833964
2010-10-12,1.215606,-1.037793,1.805232,-2.843025
2010-10-13,1.218344,-1.018841,1.797611,-2.816452
2010-10-14,1.221081,-1.000279,1.789997,-2.790275
2010-10-15,1.223819,-0.993163,1.782390,-2.775553
2010-10-16,1.226557,-0.993069,1.774792,-2.767861
2010-10-17,1.229295,-0.989041,1.767202,-2.756242
2010-10-18,1.232033,-0.992773,1.759620,-2.752393
2010-10-19,1.234771,-0.999862,1.752045,-2.751908
2010-10-20,1.237509,-1.010322,1.744479,-2.754801
2010-10-21,1.240246,-0.994721,1.736922,-2.731643
2010-10-22,1.242984,-0.979580,1.729372,-2.708952
2010-10-23,1.245722,-0.965508,1.721832,-2.687340
2010-10-24,1.248460,-0.910642,1.714299,-2.624941
2010-10-25,1.251198,-0.886863,1.706776,-2.593639
2010-10-26,1.253936,-0.808071,1.699260,-2.507331
2010-10-27,1.256674,-0.757457,1.691754,-2.449211
2010-10-28,1.259411,-0.733685,1.684257,-2.417941
2010-10-29,1.262149,-0.734592,1.676768,-2.411361
2010-10-30,1.264887,-0.720532,1.669289,-2.389820
2010-10-31,1.267625,-0.711130,1.661818,-2.372948
2010-11-01,1.270363,-0.719273,1.654357,-2.373630
2010-11-02,1.273101,-0.714906,1.646905,-2.361811
2010-11-03,1.275838,-0.739622,1.639462,-2.379083
2010-11-04,1.278576,-0.679845,1.632029,-2.311873
2010-11-05,1.281314,-0.628168,1.624605,-2.252773
2010-11-06,1.284052,-0.563113,1.617190,-2.180304
2010-11-07,1.286790,-0.442628,1.609786,-2.052414
2010-11-08,1.289528,-0.496265,1.602391,-2.098655
2010-11-09,1.292266,-0.586564,1.595005,-2.181569
2010-11-10,1.295003,-0.699427,1.587630,-2.287057
2010-11-11,1.297741,-0.645351,1.580265,-2.225616
2010-11-12,1.300479,-0.608745,1.572909,-2.181654
2010-11-13,1.303217,-0.554732,1.565564,-2.120296
2010-11-14,1.305955,-0.554094,1.558229,-2.112323
2010-11-15,1.308693,-0.556150,1.550904,-2.107055
2010-11-16,1.311431,-0.596388,1.543590,-2.139977
2010-11-17,1.314168,-0.601679,1.536286,-2.137964
2010-11-18,1.316906,-0.597351,1.528992,-2.126343
2010-11-19,1.319644,-0.565738,1.521709,-2.087447
2010-11-20,1.322382,-0.556570,1.514437,-2.071006
2010-11-21,1.325120,-0.556910,1.507175,-2.064084
2010-11-22,1.327858,-0.554676,1.499924,-2.054600
2010-11-23,1.330595,-0.549868,1.492684,-2.042552
2010-11-24,1.333333,-0.551416,1.485455,-2.036871
2010-11-25,1.336071,-0.551753,1.478237,-2.029989
2010-11-26,1.338809,-0.550418,1.471030,-2.021448
2010-11-27,1.341547,-0.548186,1.463834,-2.012020
2010-11-28,1.344285,-0.555014,1.456650,-2.011663
2010-11-29,1.347023,-0.590030,1.449476,-2.039506
2010-11-30,1.349760,-0.666334,1.442315,-2.108649
2010-12-01,1.352498,-0.660641,1.435164,-2.095805
2010-12-02,1.355236,-0.626631,1.428026,-2.054656
2010-12-03,1.357974,-0.606358,1.420899,-2.027257
2010-12-04,1.360712,-0.618736,1.413783,-2.032519
2010-12-05,1.363450,-0.673862,1.406680,-2.080541
2010-12-06,1.366188,-0.701384,1.399588,-2.100971
2010-12-07,1.368925,-0.679729,1.392508,-2.072237
2010-12-08,1.371663,-0.636699,1.385440,-2.022140
2010-12-09,1.374401,-0.687372,1.378385,-2.065756
2010-12-10,1.377139,-0.712905,1.371341,-2.084246
2010-12-11,1.379877,-0.657400,1.364310,-2.021709
2010-12-12,1.382615,-0.663615,1.357291,-2.020906
2010-12-13,1.385352,-0.656776,1.350284,-2.007060
2010-12-14,1.388090,-0.641198,1.343290,-1.984488
2010-12-15,1.390828,-0.616765,1.336308,-1.953073
2010-12-16,1.393566,-0.620815,1.329339,-1.950154
2010-12-17,1.396304,-0.609506,1.322383,-1.931889
2010-12-18,1.399042,-0.607638,1.315439,-1.923077
2010-12-19,1.401780,-0.610940,1.308508,-1.919448
2010-12-20,1.404517,-0.592892,1.301590,-1.894482
2010-12-21,1.407255,-0.588085,1.294685,-1.882770
2010-12-22,1.409993,-0.604965,1.287793,-1.892758
2010-12-23,1.412731,-0.604911,1.280914,-1.885825
2010-12-24,1.415469,-0.603746,1.274049,-1.877795
2010-12-25,1.418207,-0.603764,1.267196,-1.870960
2010-12-26,1.420945,-0.592912,1.260357,-1.853269
2010-12-27,1.423682,-0.589031,1.253531,-1.842562
2010-12-28,1.426420,-0.568657,1.246719,-1.815377
2010-12-29,1.429158,-0.537903,1.239920,-1.777823
2010-12-30,1.431896,-0.529810,1.233135,-1.762945
2010-12-31,1.434634,-0.527213,1.226364,-1.753577
2011-01-01,1.437372,-0.527540,1.219606,-1.747147
2011-01-02,1.440110,-0.527472,1.212863,-1.740334
2011-01-03,1.442847,-0.532365,1.206133,-1.738497
2011-01-04,1.445585,-0.530311,1.199417,-1.729728
2011-01-05,1.448323,-0.529230,1.192715,-1.721945
2011-01-06,1.451061,-0.527106,1.186027,-1.713133
2011-01-07,1.453799,-0.504064,1.179353,-1.683417
2011-01-08,1.456537,-0.501283,1.172694,-1.673977
2011-01-09,1.459274,-0.490867,1.166049,-1.656915
2011-01-10,1.462012,-0.486967,1.159418,-1.646385
2011-01-11,1.464750,-0.486847,1.152802,-1.639649
2011-01-12,1.467488,-0.478041,1.146200,-1.624241
2011-01-13,1.470226,-0.434749,1.139613,-1.574361
2011-01-14,1.472964,-0.426801,1.133040,-1.559841
2011-01-15,1.475702,-0.406863,1.126482,-1.533345
2011-01-16,1.478439,-0.404858,1.119939,-1.524797
2011-01-17,1.481177,-0.421286,1.113411,-1.534697
2011-01-18,1.483915,-0.475983,1.106898,-1.582881
2011-01-19,1.486653,-0.506868,1.100400,-1.607268
2011-01-20,1.489391,-0.466463,1.093917,-1.560380
2011-01-21,1.492129,-0.406611,1.087449,-1.494059
2011-01-22,1.494867,-0.376293,1.080996,-1.457288
2011-01-23,1.497604,-0.359441,1.074558,-1.433999
2011-01-24,1.500342,-0.387003,1.068136,-1.455138
2011-01-25,1.503080,-0.380584,1.061729,-1.442313
2011-01-26,1.505818,-0.387259,1.055338,-1.442597
2011-01-27,1.508556,-0.382128,1.048962,-1.431089
2011-01-28,1.511294,-0.364790,1.042602,-1.407391
2011-01-29,1.514031,-0.355510,1.036257,-1.391767
2011-01-30,1.516769,-0.334271,1.029928,-1.364200
2011-01-31,1.519507,-0.299161,1.023615,-1.322776
2011-02-01,1.522245,-0.169803,1.017318,-1.187121
2011-02-02,1.524983,-0.138724,1.011036,-1.149761
2011-02-03,1.527721,-0.146581,1.004771,-1.151352
2011-02-04,1.530459,-0.112253,0.998522,-1.110775
2011-02-05,1.533196,-0.057369,0.992289,-1.049657
2011-02-06,1.535934,-0.048091,0.986072,-1.034163
2011-02-07,1.538672,-0.059122,0.979871,-1.038992
2011-02-08,1.541410,-0.048685,0.973686,-1.022371
2011-02-09,1.544148,-0.031556,0.967518,-0.999074
2011-02-10,1.546886,0.014273,0.961367,-0.947094
2011-02-11,1.549624,-0.008160,0.955231,-0.963392
2011-02-12,1.552361,0.016917,0.949113,-0.932196
2011-02-13,1.555099,0.019073,0.943011,-0.923938
2011-02-14,1.557837,0.024990,0.936926,-0.911936
2011-02-15,1.560575,0.021352,0.930857,-0.909505
2011-02-16,1.563313,0.017040,0.924805,-0.907765
2011-02-17,1.566051,0.019582,0.918770,-0.899189
2011-02-18,1.568789,-0.000393,0.912752,-0.913145
2011-02-19,1.571526,-0.030536,0.906751,-0.937287
2011-02-20,1.574264,-0.061225,0.900767,-0.961992
2011-02-21,1.577002,-0.070227,0.894800,-0.965028
2011-02-22,1.579740,-0.063937,0.888851,-0.952788
2011-02-23,1.582478,-0.042629,0.882918,-0.925547
2011-02-24,1.585216,-0.024005,0.877003,-0.901008
2011-02-25,1.587953,-0.014352,0.871105,-0.885458
2011-02-26,1.590691,-0.025686,0.865225,-0.890911
2011-02-27,1.593429,-0.027454,0.859362,-0.886816
2011-02-28,1.596167,-0.048447,0.853516,-0.901964
2011-03-01,1.598905,-0.035885,0.847689,-0.883574
2011-03-02,1.601643,-0.034348,0.841878,-0.876226
2011-03-03,1.604381,-0.031299,0.836086,-0.867385
2011-03-04,1.607118,-0.038681,0.830311,-0.868992
2011-03-05,1.609856,-0.042696,0.824554,-0.867251
2011-03-06,1.612594,-0.071786,0.818815,-0.890601
2011-03-07,1.615332,-0.058269,0.813094,-0.871363
2011-03-08,1.618070,-0.059315,0.807391,-0.866705
2011-03-09,1.620808,-0.065679,0.801706,-0.867385
2011-03-10,1.623546,-0.062252,0.796039,-0.858291
2011-03-11,1.626283,-0.048146,0.790390,-0.838536
2011-03-12,1.629021,-0.046127,0.784759,-0.830887
2011-03-13,1.631759,-0.044803,0.779147,-0.823951
2011-03-14,1.634497,-0.050514,0.773553,-0.824067
2011-03-15,1.637235,-0.053972,0.767977,-0.821949
2011-03-16,1.639973,-0.064941,0.762420,-0.827361
2011-03-17,1.642710,-0.075759,0.756882,-0.832640
2011-03-18,1.645448,-0.091851,0.751361,-0.843212
2011-03-19,1.648186,-0.118059,0.745860,-0.863919
2011-03-20,1.650924,-0.112978,0.740377,-0.853355
2011-03-21,1.653662,-0.123104,0.734913,-0.858017
2011-03-22,1.656400,-0.108533,0.729467,-0.838000
2011-03-23,1.659138,-0.079643,0.724041,-0.803684
2011-03-24,1.661875,-0.068248,0.718633,-0.786881
2011-03-25,1.664613,-0.056911,0.713244,-0.770156
2011-03-26,1.667351,-0.061335,0.707874,-0.769210
2011-03-27,1.670089,-0.072670,0.702524,-0.775194
2011-03-28,1.672827,-0.092874,0.697192,-0.790066
2011-03-29,1.675565,-0.102999,0.691879,-0.794879
2011-03-30,1.678303,-0.104068,0.686586,-0.790653
2011-03-31,1.681040,-0.102777,0.681312,-0.784089
2011-04-01,1.683778,-0.106811,0.676057,-0.782868
2011-04-02,1.686516,-0.103747,0.670821,-0.774568
2011-04-03,1.689254,-0.106628,0.665605,-0.772233
2011-04-04,1.691992,-0.158436,0.660408,-0.818844
2011-04-05,1.694730,-0.181766,0.655231,-0.836997
2011-04-06,1.697467,-0.144798,0.650073,-0.794871
2011-04-07,1.700205,-0.122666,0.644935,-0.767601
2011-04-08,1.702943,-0.116127,0.639817,-0.755944
2011-04-09,1.705681,-0.125970,0.634718,-0.760687
2011-04-10,1.708419,-0.129783,0.629639,-0.759422
2011-04-11,1.711157,-0.119075,0.624579,-0.743654
2011-04-12,1.713895,-0.075647,0.619540,-0.695187
2011-04-13,1.716632,-0.036744,0.614520,-0.651264
2011-04-14,1.719370,-0.029382,0.609521,-0.638903
2011-04-15,1.722108,0.005622,0.604541,-0.598919
2011-04-16,1.724846,0.012946,0.599581,-0.586636
2011-04-17,1.727584,0.020580,0.594642,-0.574061
2011-04-18,1.730322,0.059444,0.589722,-0.530278
2011-04-19,1.733060,0.069944,0.584823,-0.514879
2011-04-20,1.735797,0.066391,0.579944,-0.513553
2011-04-21,1.738535,0.066764,0.575085,-0.508321
2011-04-22,1.741273,0.104799,0.570246,-0.465448
2011-04-23,1.744011,0.166583,0.565428,-0.398846
2011-04-24,1.746749,0.225489,0.560630,-0.335141
2011-04-25,1.749487,0.202057,0.555853,-0.353795
2011-04-26,1.752225,0.213562,0.551096,-0.337534
2011-04-27,1.754962,0.268175,0.546360,-0.278184
2011-04-28,1.757700,0.300867,0.541644,-0.240777
2011-04-29,1.760438,0.395311,0.536949,-0.141637
2011-04-30,1.763176,0.496919,0.532274,-0.035355
2011-05-01,1.765914,0.522148,0.527620,-0.005472
2011-05-02,1.768652,0.503564,0.522987,-0.019423
2011-05-03,1.771389,0.516555,0.518375,-0.001820
2011-05-04,1.774127,0.531005,0.513783,0.017222
2011-05-05,1.776865,0.532798,0.509212,0.023586
2011-05-06,1.779603,0.540937,0.504663,0.036274
2011-05-07,1.782341,0.551546,0.500134,0.051412
2011-05-08,1.785079,0.574559,0.495626,0.078933
2011-05-09,1.787817,0.580871,0.491139,0.089731
2011-05-10,1.790554,0.668326,0.486674,0.181653
2011-05-11,1.793292,0.747600,0.482229,0.265371
2011-05-12,1.796030,0.750826,0.477805,0.273020
2011-05-13,1.798768,0.872477,0.473403,0.399074
2011-05-14,1.801506,0.915840,0.469022,0.446818
2011-05-15,1.804244,0.824698,0.464662,0.360036
2011-05-16,1.806982,0.885589,0.460324,0.425265
2011-05-17,1.809719,0.881622,0.456007,0.425616
2011-05-18,1.812457,0.854031,0.451711,0.402320
2011-05-19,1.815195,0.843110,0.447437,0.395673
2011-05-20,1.817933,0.821201,0.443184,0.378017
2011-05-21,1.820671,0.769186,0.438953,0.330233
2011-05-22,1.823409,0.803414,0.434743,0.368671
2011-05-23,1.826146,0.849267,0.430555,0.418712
2011-05-24,1.828884,0.850140,0.426388,0.423752
2011-05-25,1.831622,0.869574,0.422243,0.447332
2011-05-26,1.834360,0.929881,0.418120,0.511761
2011-05-27,1.837098,0.938860,0.414018,0.524842
2011-05-28,1.839836,0.927047,0.409938,0.517109
2011-05-29,1.842574,0.917911,0.405880,0.512031
2011-05-30,1.845311,0.933482,0.401844,0.531638
2011-05-31,1.848049,0.948515,0.397829,0.550685
2011-06-01,1.850787,0.955605,0.393837,0.561768
2011-06-02,1.853525,1.001523,0.389866,0.611657
2011-06-03,1.856263,1.103465,0.385918,0.717547
2011-06-04,1.859001,1.210318,0.381991,0.828327
2011-06-05,1.861739,1.241685,0.378086,0.863598
2011-06-06,1.864476,1.261386,0.374204,0.887182
2011-06-07,1.867214,1.279363,0.370343,0.909020
2011-06-08,1.869952,1.435817,0.366505,1.069312
2011-06-09,1.872690,1.470349,0.362689,1.107660
2011-06-10,1.875428,1.423788,0.358895,1.064893
2011-06-11,1.878166,1.298497,0.355123,0.943374
2011-06-12,1.880903,1.220777,0.351374,0.869403
2011-06-13,1.883641,1.319316,0.347646,0.971670
2011-06-14,1.886379,1.283178,0.343941,0.939236
2011-06-15,1.889117,1.295607,0.340259,0.955348
2011-06-16,1.891855,1.284806,0.336598,0.948207
2011-06-17,1.894593,1.197179,0.332960,0.864218
2011-06-18,1.897331,1.200353,0.329345,0.871008
2011-06-19,1.900068,1.247464,0.325752,0.921712
2011-06-20,1.902806,1.146128,0.322181,0.823947
2011-06-21,1.905544,1.178977,0.318633,0.860344
2011-06-22,1.908282,1.209515,0.315108,0.894407
2011-06-23,1.911020,1.242790,0.311605,0.931185
2011-06-24,1.913758,1.243038,0.308125,0.934913
2011-06-25,1.916496,1.243038,0.304667,0.938371
2011-06-26,1.919233,1.243286,0.301232,0.942055
2011-06-27,1.921971,1.230704,0.297819,0.932885
2011-06-28,1.924709,1.217484,0.294430,0.923054
2011-06-29,1.927447,1.204120,0.291063,0.913057
2011-06-30,1.930185,1.190332,0.287719,0.902613
2011-07-01,1.932923,1.176091,0.284397,0.891694
2011-07-02,1.935661,1.161368,0.281098,0.880270
2011-07-03,1.938398,1.149219,0.277822,0.871397
2011-07-04,1.941136,1.120574,0.274569,0.846004
2011-07-05,1.943874,1.107930,0.271339,0.836591
2011-07-06,1.946612,1.168694,0.268132,0.900562
2011-07-07,1.949350,1.152546,0.264948,0.887598
2011-07-08,1.952088,1.158203,0.261786,0.896417
2011-07-09,1.954825,1.161218,0.258648,0.902570
2011-07-10,1.957563,1.176716,0.255532,0.921184
2011-07-11,1.960301,1.146645,0.252440,0.894205
2011-07-12,1.963039,1.143795,0.249370,0.894425
2011-07-13,1.965777,1.143639,0.246324,0.897315
2011-07-14,1.968515,1.146912,0.243301,0.903611
2011-07-15,1.971253,1.155829,0.240301,0.915529
2011-07-16,1.973990,1.130334,0.237323,0.893010
2011-07-17,1.976728,1.128902,0.234369,0.894532
2011-07-18,1.979466,1.130583,0.231439,0.899145
2011-07-19,1.982204,1.134951,0.228531,0.906420
2011-07-20,1.984942,1.136456,0.225646,0.910810
2011-07-21,1.987680,1.141081,0.222785,0.918296
2011-07-22,1.990418,1.139407,0.219947,0.919460
2011-07-23,1.993155,1.135451,0.217132,0.918319
2011-07-24,1.995893,1.139710,0.214341,0.925369
2011-07-25,1.998631,1.149166,0.211572,0.937594
2011-07-26,2.001369,1.148808,0.208827,0.939981
2011-07-27,2.004107,1.145156,0.206106,0.939050
2011-07-28,2.006845,1.136568,0.203407,0.933161
2011-07-29,2.009582,1.132590,0.200732,0.931858
2011-07-30,2.012320,1.135659,0.198081,0.937578
2011-07-31,2.015058,1.128719,0.195452,0.933267
2011-08-01,2.017796,1.121687,0.192847,0.928840
2011-08-02,2.020534,1.102539,0.190266,0.912273
2011-08-03,2.023272,1.028237,0.187708,0.840530
2011-08-04,2.026010,1.030760,0.185173,0.845587
2011-08-05,2.028747,1.028215,0.182662,0.845552
2011-08-06,2.031485,0.949451,0.180174,0.769277
2011-08-07,2.034223,0.907215,0.177710,0.729505
2011-08-08,2.036961,0.903137,0.175269,0.727868
2011-08-09,2.039699,0.983302,0.172852,0.810450
2011-08-10,2.042437,1.003643,0.170458,0.833184
2011-08-11,2.045175,0.991296,0.168088,0.823208
2011-08-12,2.047912,0.972440,0.165741,0.806699
2011-08-13,2.050650,0.986671,0.163418,0.823252
2011-08-14,2.053388,1.017735,0.161119,0.856616
2011-08-15,2.056126,1.046896,0.158843,0.888054
2011-08-16,2.058864,1.043208,0.156590,0.886618
2011-08-17,2.061602,1.038900,0.154361,0.884539
2011-08-18,2.064339,1.038684,0.152156,0.886528
2011-08-19,2.067077,1.053710,0.149974,0.903735
2011-08-20,2.069815,1.059845,0.147816,0.912029
2011-08-21,2.072553,1.055473,0.145682,0.909791
2011-08-22,2.075291,1.045863,0.143571,0.902292
2011-08-23,2.078029,1.042333,0.141484,0.900849
2011-08-24,2.080767,1.038485,0.139421,0.899064
2011-08-25,2.083504,1.011590,0.137381,0.874209
2011-08-26,2.086242,1.001759,0.135365,0.866394
2011-08-27,2.088980,0.937910,0.133372,0.804537
2011-08-28,2.091718,0.945600,0.131403,0.814196
2011-08-29,2.094456,0.951035,0.129458,0.821577
2011-08-30,2.097194,0.945776,0.127537,0.818240
2011-08-31,2.099932,0.927317,0.125639,0.801678
2011-09-01,2.102669,0.915291,0.123765,0.791526
2011-09-02,2.105407,0.926371,0.121915,0.804457
2011-09-03,2.108145,0.931429,0.120088,0.811340
2011-09-04,2.110883,0.915983,0.118285,0.797698
2011-09-05,2.113621,0.884934,0.116506,0.768427
2011-09-06,2.116359,0.832968,0.114751,0.718217
2011-09-07,2.119097,0.849237,0.113019,0.736218
2011-09-08,2.121834,0.836796,0.111311,0.725485
2011-09-09,2.124572,0.726035,0.109627,0.616408
2011-09-10,2.127310,0.708197,0.107966,0.600230
2011-09-11,2.130048,0.761526,0.106330,0.655197
2011-09-12,2.132786,0.790924,0.104716,0.686207
2011-09-13,2.135524,0.778398,0.103127,0.675271
2011-09-14,2.138261,0.751100,0.101562,0.649539
2011-09-15,2.140999,0.714891,0.100020,0.614871
2011-09-16,2.143737,0.687961,0.098502,0.589459
2011-09-17,2.146475,0.690684,0.097007,0.593676
2011-09-18,2.149213,0.694873,0.095537,0.599336
2011-09-19,2.151951,0.706258,0.094090,0.612168
2011-09-20,2.154689,0.756764,0.092667,0.664097
2011-09-21,2.157426,0.755655,0.091268,0.664387
2011-09-22,2.160164,0.749070,0.089892,0.659178
2011-09-23,2.162902,0.751276,0.088540,0.662736
2011-09-24,2.165640,0.750194,0.087212,0.662982
2011-09-25,2.168378,0.758772,0.085908,0.672864
2011-09-26,2.171116,0.739679,0.084627,0.655053
2011-09-27,2.173854,0.689994,0.083370,0.606624
2011-09-28,2.176591,0.686656,0.082137,0.604519
2011-09-29,2.179329,0.680327,0.080927,0.599400
2011-09-30,2.182067,0.701617,0.079741,0.621876
2011-10-01,2.184805,0.698345,0.078579,0.619766
2011-10-02,2.187543,0.697900,0.077441,0.620459
2011-10-03,2.190281,0.690517,0.076326,0.614191
2011-10-04,2.193018,0.695070,0.075235,0.619835
2011-10-05,2.195756,0.703475,0.074168,0.629307
2011-10-06,2.198494,0.684105,0.073124,0.610981
2011-10-07,2.201232,0.658275,0.072104,0.586170
2011-10-08,2.203970,0.627661,0.071108,0.556553
2011-10-09,2.206708,0.605031,0.070136,0.534895
2011-10-10,2.209446,0.621341,0.069187,0.552154
2011-10-11,2.212183,0.626613,0.068261,0.558352
2011-10-12,2.214921,0.599466,0.067360,0.532106
2011-10-13,2.217659,0.606154,0.066482,0.539673
2011-10-14,2.220397,0.606660,0.065627,0.541033
2011-10-15,2.223135,0.594692,0.064797,0.529896
2011-10-16,2.225873,0.571667,0.063989,0.507678
2011-10-17,2.228611,0.543452,0.063206,0.480246
2011-10-18,2.231348,0.416451,0.062446,0.354005
2011-10-19,2.234086,0.377827,0.061709,0.316118
2011-10-20,2.236824,0.359552,0.060997,0.298555
2011-10-21,2.239562,0.385021,0.060307,0.324713
2011-10-22,2.242300,0.479018,0.059642,0.419377
2011-10-23,2.245038,0.490263,0.058999,0.431264
2011-10-24,2.247775,0.466129,0.058381,0.407748
2011-10-25,2.250513,0.437114,0.057786,0.379328
2011-10-26,2.253251,0.438489,0.057214,0.381275
2011-10-27,2.255989,0.459365,0.056666,0.402699
2011-10-28,2.258727,0.527189,0.056141,0.471048
2011-10-29,2.261465,0.573290,0.055640,0.517650
2011-10-30,2.264203,0.540396,0.055162,0.485234
2011-10-31,2.266940,0.509066,0.054708,0.454358
2011-11-01,2.269678,0.507635,0.054277,0.453358
2011-11-02,2.272416,0.510185,0.053869,0.456316
2011-11-03,2.275154,0.510889,0.053485,0.457404
2011-11-04,2.277892,0.512574,0.053124,0.459450
2011-11-05,2.280630,0.485914,0.052787,0.433127
2011-11-06,2.283368,0.470827,0.052473,0.418354
2011-11-07,2.286105,0.476068,0.052182,0.423886
2011-11-08,2.288843,0.494450,0.051915,0.442535
2011-11-09,2.291581,0.489838,0.051670,0.438167
2011-11-10,2.294319,0.489377,0.051450,0.437928
2011-11-11,2.297057,0.492898,0.051252,0.441647
2011-11-12,2.299795,0.501757,0.051078,0.450679
2011-11-13,2.302533,0.497553,0.050926,0.446626
2011-11-14,2.305270,0.423276,0.050798,0.372478
2011-11-15,2.308008,0.412676,0.050694,0.361982
2011-11-16,2.310746,0.410546,0.050612,0.359934
2011-11-17,2.313484,0.407825,0.050554,0.357272
2011-11-18,2.316222,0.370769,0.050518,0.320251
2011-11-19,2.318960,0.363463,0.050506,0.312957
2011-11-20,2.321697,0.352988,0.050517,0.302471
2011-11-21,2.324435,0.375241,0.050551,0.324690
2011-11-22,2.327173,0.374579,0.050608,0.323971
2011-11-23,2.329911,0.353459,0.050688,0.302771
2011-11-24,2.332649,0.404636,0.050791,0.353845
2011-11-25,2.335387,0.610460,0.050917,0.559543
2011-11-26,2.338125,0.402164,0.051066,0.351098
2011-11-27,2.340862,0.391387,0.051238,0.340149
2011-11-28,2.343600,0.417610,0.051433,0.366177
2011-11-29,2.346338,0.458557,0.051650,0.406906
2011-11-30,2.349076,0.467541,0.051891,0.415650
2011-12-01,2.351814,0.509490,0.052154,0.457335
2011-12-02,2.354552,0.494236,0.052441,0.441795
2011-12-03,2.357290,0.471871,0.052750,0.419122
2011-12-04,2.360027,0.442441,0.053082,0.389359
