date,monthly_return
2005-12-01,0.0003496630596047101
2006-01-01,0.026478656025176184
2006-02-01,0.0027141782982520457
2006-03-01,0.012448635597123614
2006-04-01,0.013423961875255852
2006-05-01,-0.02877936179769114
2006-06-01,0.0013530167014950134
2006-07-01,0.006173174485320176
2006-08-01,0.023792949228760962
2006-09-01,0.02576816468265175
2006-10-01,0.032583502904404815
2006-11-01,0.01902015555116021
2006-12-01,0.014026685842574382
2007-01-01,0.015122641547361981
2007-02-01,-0.01956115215710974
2007-03-01,0.011186833026724186
2007-04-01,0.04429756365397308
2007-05-01,0.03489320030160803
2007-06-01,-0.01661234360214492
2007-07-01,-0.031006094301293752
2007-08-01,0.014988397191879166
2007-09-01,0.037400372754206934
2007-10-01,0.015907127256301612
2007-11-01,-0.04180842988140243
2007-12-01,-0.006937014740380998
2008-01-01,-0.05998104234898716
2008-02-01,-0.03248301353714156
2008-03-01,-0.004319497052708621
2008-04-01,0.04870187258421854
2008-05-01,0.012953623166434225
2008-06-01,-0.08430472359561636
2008-07-01,-0.008407683254493703
2008-08-01,0.014465924888692916
2008-09-01,-0.08910565799381842
2008-10-01,-0.16795056120710483
2008-11-01,-0.07175186154441271
2008-12-01,0.010642094336859032
2009-01-01,-0.08428882183470598
2009-02-01,-0.1064779993427244
2009-03-01,0.08759800952399832
2009-04-01,0.09570913847802687
2009-05-01,0.055931611052769004
2009-06-01,0.0019853143855079747
2009-07-01,0.07563352877310114
2009-08-01,0.03610345331981035
2009-09-01,0.03731770053124239
2009-10-01,-0.018576192928662527
2009-11-01,0.05998224648502437
2009-12-01,0.01931565516431122
2010-01-01,-0.03597277582908165
2010-02-01,0.030975496421446147
2010-03-01,0.06034702413052129
2010-04-01,0.015786410738919843
2010-05-01,-0.07985057037717469
2010-06-01,-0.05234864530129313
2010-07-01,0.07006060138505243
2010-08-01,-0.0451400100707674
2010-09-01,0.08924133290705716
2010-10-01,0.0380523410809408
2010-11-01,0.00012616131707976486
2010-12-01,0.06683187115331202
2011-01-01,0.023700562531841385
2011-02-01,0.034258986245601086
2011-03-01,0.00039753079391324775
2011-04-01,0.02961457779382526
2011-05-01,-0.011319520481623324
2011-06-01,-0.016669153060132724
2011-07-01,-0.020333072710161826
2011-08-01,-0.05432408864160487
2011-09-01,-0.07029631842319006
2011-10-01,0.1092920593446356
2011-11-01,-0.0022084033314586637
2011-12-01,0.010228846127483093
2012-01-01,0.044813659770906344
2012-02-01,0.043241775951570416
2012-03-01,0.03290793592168351
2012-04-01,-0.006273990500625604
2012-05-01,-0.06010131843340516
2012-06-01,0.041202527942957756
2012-07-01,0.013888745439514905
2012-08-01,0.02252337785268077
2012-09-01,0.02584258200468681
2012-10-01,-0.018465081819009077
2012-11-01,0.005799392317403118
2012-12-01,0.009114227632879057
2013-01-01,0.05179599979957472
2013-02-01,0.013575489324408219
2013-03-01,0.037503044991254564
2013-04-01,0.01926675406801892
2013-05-01,0.023390087514379987
2013-06-01,-0.01342813167604373
2013-07-01,0.0508864835042393
2013-08-01,-0.02896132169031196
2013-09-01,0.031358276472711166
2013-10-01,0.045967295093059635
2013-11-01,0.030473912518165225
2013-12-01,0.025317627354634054
2014-01-01,-0.03457608862369477
2014-02-01,0.04574577355919507
2014-03-01,0.008403625503505596
2014-04-01,0.007391461171702307
2014-05-01,0.02347625881264337
2014-06-01,0.020656293518999336
2014-07-01,-0.013791528350802995
2014-08-01,0.04000357932704479
2014-09-01,-0.014020162057698515
2014-10-01,0.024424800677674163
2014-11-01,0.02689408693115003
2014-12-01,-0.002519216829407256
2015-01-01,-0.03002035152924043
2015-02-01,0.057473686614352815
2015-03-01,-0.015815639164743267
2015-04-01,0.009594591074544079
2015-05-01,0.012858597308287534
2015-06-01,-0.019359123789635224
2015-07-01,0.02095206811739847
2015-08-01,-0.06033421784540227
2015-09-01,-0.02474358481868466
2015-10-01,0.08435457214648068
2015-11-01,0.0029731408930131487
2015-12-01,-0.015771957857693808
2016-01-01,-0.04962322898072313
2016-02-01,-0.0013491069275127776
2016-03-01,0.06783732412843513
2016-04-01,0.0038779624059339657
2016-05-01,0.01795723663142401
2016-06-01,0.0025922535383720025
2016-07-01,0.03686795964116185
2016-08-01,0.0014048510677484582
2016-09-01,0.00018688478819450793
2016-10-01,-0.01824049272440731
2016-11-01,0.037035137353959025
2016-12-01,0.019765374837583005
2017-01-01,0.01896619487883644
2017-02-01,0.039708178764865654
2017-03-01,0.0011647620747521348
2017-04-01,0.010270539195507356
2017-05-01,0.014072531092810037
2017-06-01,0.006241750550943559
2017-07-01,0.02056280365850882
2017-08-01,0.0030620867698973875
2017-09-01,0.020627755782101964
2017-10-01,0.023334751501988382
2017-11-01,0.030669580718061917
2017-12-01,0.011118318682830974
2018-01-01,0.05725377894461947
2018-02-01,-0.03685581181395381
2018-03-01,-0.025414020168213147
2018-04-01,0.003837109768069835
2018-05-01,0.024082244244804096
2018-06-01,0.006154449872648016
2018-07-01,0.03721476479445185
2018-08-01,0.032583990699538656
2018-09-01,0.0056920706182788106
2018-10-01,-0.06834998886769361
2018-11-01,0.020378083784286183
2018-12-01,-0.0902898436547529
2019-01-01,0.08013483569189983
2019-02-01,0.03210851327546971
2019-03-01,0.019431281619924246
2019-04-01,0.04048931393952193
2019-05-01,-0.0635480335027736
2019-06-01,0.07047670780596915
2019-07-01,0.014373109105911164
2019-08-01,-0.015841356518145777
2019-09-01,0.018710674837483898
2019-10-01,0.02165901486088595
2019-11-01,0.03629905189411575
2019-12-01,0.030182811111814756
2020-01-01,-0.00039212586234349533
2020-02-01,-0.08231873294630587
2020-03-01,-0.12351349571065617
2020-04-01,0.12819402479140174
2020-05-01,0.04762743737938613
2020-06-01,0.01988818896464828
2020-07-01,0.05638519336235093
2020-08-01,0.07187979994601834
2020-09-01,-0.03799716499763972
2020-10-01,-0.026592680019229653
2020-11-01,0.10946365941098035
2020-12-01,0.03844857198813356
2021-01-01,-0.01009624917619234
2021-02-01,0.027574537649545094
2021-03-01,0.04379560734264487
2021-04-01,0.053369027112194045
2021-05-01,0.006984127269920037
2021-06-01,0.023345476895568984
2021-07-01,0.023754322593721122
2021-08-01,0.03040565081251234
2021-09-01,-0.046509384175090984
2021-10-01,0.07006129606134426
2021-11-01,-0.006928760290665026
2021-12-01,0.04481641810716064
2022-01-01,-0.05174684964309462
2022-02-01,-0.029942154424401735
2022-03-01,0.037129991432832465
2022-04-01,-0.08720158087452601
2022-05-01,0.001833949628145648
2022-06-01,-0.0825436110733131
2022-07-01,0.0922044440182046
2022-08-01,-0.04078136096557594
2022-09-01,-0.09209948776769283
2022-10-01,0.08096129329787738
2022-11-01,0.05588472553719126
2022-12-01,-0.05761465550458056
2023-01-01,0.06283426331239328
2023-02-01,-0.024399793943813197
2023-03-01,0.03671431935844782
2023-04-01,0.015608883999174816
2023-05-01,0.004346889243029617
2023-06-01,0.06607551948450796
2023-07-01,0.03212449926459038
2023-08-01,-0.015921101962751427
2023-09-01,-0.04767813851995306
2023-10-01,-0.021026941293289414
2023-11-01,0.09132586049075653
2023-12-01,0.045430677149214116
2024-01-01,0.01680409179611586
2024-02-01,0.05339588463681255
2024-03-01,0.032174685531384695
2024-04-01,-0.040845058737709494
2024-05-01,0.04958517990102096
2024-06-01,0.035881770581602135
2024-07-01,0.012172471865234513
2024-08-01,0.024256361140686522
2024-09-01,0.02135705185853687
2024-10-01,-0.009068007656306443
2024-11-01,0.05870056801882817
2024-12-01,-0.02383809436408557
2025-01-01,0.027847318318425573
2025-02-01,-0.013047637681915525
2025-03-01,-0.056344280446628536
2025-04-01,-0.006781463483622074
2025-05-01,0.06294523524457785
2025-06-01,0.05085243875141643
2025-07-01,0.022442682801333103
2025-08-01,0.020271783333383198
2025-09-01,0.03649995166573006
2025-10-01,0.023413709984486886
2025-11-01,0.0024508748642451117
2025-12-01,0.0006120873971435792
2026-01-01,0.014500240957423749
2026-02-01,-0.0075998603063116565
2026-03-01,-0.05739042954972451
